Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Churn,Churn_Probability,Revenue_Risk,Risk Category
4828,EMEA-2020-152562,11-01-2020,20201101,Keith Coleman,Ireland,Cork,EMEA,UKIR,Exxon Mobil,1034,Energy,Strategic,Marketing Suite - Gold,5JGMQAVJG2,69.52,2,0,19.4656,0,0.04564032,3.172915018,Low
4829,EMEA-2020-152562,11-01-2020,20201101,Keith Coleman,Ireland,Cork,EMEA,UKIR,Exxon Mobil,1034,Energy,Strategic,ChatBot Plugin,OH6ZXT6Q7T,5.64,3,0,1.6356,1,0.9688617,5.464379983,High
4830,EMEA-2022-152408,5/16/2022,20220516,Caroline Smith,United Kingdom,London,EMEA,UKIR,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,UAWUQFUIVP,13.776,3,0.2,4.4772,1,0.92534816,12.74759629,High
4831,EMEA-2020-120278,11-07-2020,20201107,Leonard Springer,Italy,Catania,EMEA,EU,Tyson Foods,1088,Consumer Products,SMB,OneView,3GHZCWZU0Z,245.88,6,0,68.8464,0,0.045045253,11.07572678,Low
4832,EMEA-2020-120278,11-07-2020,20201107,Leonard Springer,Italy,Catania,EMEA,EU,Tyson Foods,1088,Consumer Products,SMB,Marketing Suite - Gold,FSXN0Z41FB,36.63,3,0,9.8901,1,0.3310281,12.12555944,Low
4833,EMEA-2020-120278,11-07-2020,20201107,Leonard Springer,Italy,Catania,EMEA,EU,Tyson Foods,1088,Consumer Products,SMB,Marketing Suite - Gold,K2SZEUKS10,22.58,2,0,5.8708,1,0.70883805,16.00556307,High
4834,EMEA-2020-120278,11-07-2020,20201107,Leonard Springer,Italy,Catania,EMEA,EU,Tyson Foods,1088,Consumer Products,SMB,ContactMatcher,HD31LVE4X8,12.39,3,0,5.8233,1,0.91647816,11.35516437,High
4835,AMER-2023-167661,10-06-2023,20231006,Alexandra Sharp,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,Enterprise,ContactMatcher,K70AY7LSV3,39.92,5,0.2,13.473,0,0.088206634,3.521208826,Low
4836,AMER-2023-167661,10-06-2023,20231006,Alexandra Sharp,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,Enterprise,Support,S8D6FBWLK4,61.96,2,0,27.882,0,0.047196764,2.924311528,Low
4837,AMER-2023-167661,10-06-2023,20231006,Alexandra Sharp,United States,Los Angeles,AMER,NAMER,Caterpillar,1016,Manufacturing,Enterprise,ContactMatcher,7E8ZPKF6GB,19.936,4,0.2,7.2268,1,0.9420499,18.78070722,High
4838,AMER-2023-106831,06-02-2023,20230602,Theresa Murray,Mexico,Tijuana,AMER,LATAM,Siemens,1043,Manufacturing,SMB,ContactMatcher,B8J3THNV1E,3.798,2,0.7,-2.6586,1,0.9805094,3.723974703,High
4839,AMER-2023-106831,06-02-2023,20230602,Theresa Murray,Mexico,Guadalajara,AMER,LATAM,Siemens,1043,Manufacturing,SMB,Support,D189OD2UFY,27.744,6,0.2,10.0572,1,0.2001379,5.552625851,Low
4840,AMER-2023-106831,06-02-2023,20230602,Theresa Murray,Mexico,Guadalajara,AMER,LATAM,Siemens,1043,Manufacturing,SMB,Site Analytics,UVMM7VXYVY,158.376,4,0.4,-34.3148,1,0.9272213,146.8496003,High
4841,EMEA-2023-154123,11/21/2023,20231121,Angela Churchill,Ireland,Dublin,EMEA,UKIR,Valero Energy,1093,Energy,Enterprise,SaaS Connector Pack,SLQ8EPWXQ5,27.58,2,0,11.5836,0,0.11228284,3.096760793,Low
4842,AMER-2022-136049,12/24/2022,20221224,Amy Edmunds,Mexico,Guadalajara,AMER,LATAM,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,HIB6VDEVPG,5.553,3,0.7,-4.0722,1,0.88106024,4.892527527,High
4843,EMEA-2023-118402,9/30/2023,20230930,Nicola Pullman,South Africa,Cape Town,EMEA,MEA,ConocoPhillips,1024,Energy,SMB,Marketing Suite - Gold,URXPEXGBZ6,243.92,5,0.2,-54.882,1,0.95714724,233.4673549,High
4844,AMER-2022-139388,11-08-2022,20221108,Samantha Walker,Argentina,Buenos Aires,AMER,LATAM,BNP Paribas,1065,Finance,SMB,Storage,7DLPZEWVBM,14.96,4,0,0.2992,1,0.93358797,13.96647601,High
4845,AMER-2020-128685,04-04-2020,20200404,Jonathan Clark,United States,New York City,AMER,NAMER,Allstate,1003,Finance,Strategic,ContactMatcher,YWSRCD0TBQ,7.184,2,0.2,2.245,1,0.9293767,6.676642366,High
4846,EMEA-2021-124044,7/23/2021,20210723,Pippa Ross,United Kingdom,Liverpool,EMEA,UKIR,Apple,1008,Tech,SMB,ContactMatcher,POUFLLY5NX,10.512,3,0.2,3.6792,1,0.9804094,10.30606344,High
4847,EMEA-2020-164469,6/25/2020,20200625,Phil Short,Belgium,Antwerp,EMEA,EU-WEST,Bosch,1076,Tech,Strategic,Site Analytics,6AFGD7QQRR,263.96,5,0.2,19.797,0,0.051659916,13.63615132,Low
4848,EMEA-2020-164469,6/25/2020,20200625,Phil Short,Belgium,Antwerp,EMEA,EU-WEST,Bosch,1076,Tech,Strategic,ChatBot Plugin,LX38PB9CBM,71.632,11,0.2,17.908,0,0.023621164,1.692031238,Low
4849,EMEA-2020-164469,6/25/2020,20200625,Phil Short,Belgium,Antwerp,EMEA,EU-WEST,Bosch,1076,Tech,Strategic,ChatBot Plugin,Q995KZOUOD,9.328,1,0.2,0.8162,1,0.8785028,8.194673989,High
4850,AMER-2020-107818,09-08-2020,20200908,Theresa Henderson,Canada,Vancouver,AMER,NAMER,Safeway,1079,Retail,SMB,ChatBot Plugin,79FS4MGUM0,5.88,2,0,2.646,1,0.9622208,5.657858233,High
4851,AMER-2020-107818,09-08-2020,20200908,Theresa Henderson,Canada,Vancouver,AMER,NAMER,Safeway,1079,Retail,SMB,FinanceHub,X30Y9JQOW9,975.92,5,0.2,121.99,0,0.04546249,44.36775239,Low
4852,AMER-2020-107818,09-08-2020,20200908,Theresa Henderson,Canada,Vancouver,AMER,NAMER,Safeway,1079,Retail,SMB,ChatBot Plugin,2G26V8M6PY,303.84,8,0,91.152,0,0.018782642,5.706917866,Low
4853,AMER-2020-107818,09-08-2020,20200908,Theresa Henderson,Canada,Vancouver,AMER,NAMER,Safeway,1079,Retail,SMB,Marketing Suite - Gold,XCBY84OQKP,485.88,6,0,19.4352,0,0.1176964,57.18632538,Low
4854,AMER-2020-113320,12-12-2020,20201212,Vanessa Davidson,United States,San Diego,AMER,NAMER,Cigna,1038,Healthcare,SMB,SaaS Connector Pack,93MXNGYGZC,12.54,3,0,4.5144,1,0.91950125,11.53054561,High
4855,AMER-2020-113320,12-12-2020,20201212,Vanessa Davidson,United States,San Diego,AMER,NAMER,Cigna,1038,Healthcare,SMB,Marketing Suite - Gold,U2GY1EUEEH,8.94,3,0,0.6258,1,0.88313967,7.895268649,High
4856,AMER-2020-113320,12-12-2020,20201212,Vanessa Davidson,United States,San Diego,AMER,NAMER,Cigna,1038,Healthcare,SMB,SaaS Connector Pack,3QSU42KVGH,9.24,3,0,4.4352,1,0.9483573,8.762821305,High
4857,AMER-2021-137526,1/13/2021,20210113,Lily North,United States,New York City,AMER,NAMER,American Express,1005,Finance,SMB,ContactMatcher,J5P9L1SBPZ,70.008,3,0.2,24.5028,0,0.16484879,11.54073406,Low
4858,AMER-2021-137526,1/13/2021,20210113,Lily North,United States,New York City,AMER,NAMER,American Express,1005,Finance,SMB,SaaS Connector Pack,34GU54YE5B,77.6,4,0,38.024,0,0.13642602,10.5866589,Low
4859,AMER-2021-137526,1/13/2021,20210113,Lily North,United States,New York City,AMER,NAMER,American Express,1005,Finance,SMB,SaaS Connector Pack,JJI21X7MHB,464.85,9,0,92.97,0,0.061333302,28.51078562,Low
4860,APJ-2023-136063,12/16/2023,20231216,Edward Wilkins,Australia,Hobart,APJ,ANZ,American Express,1005,Finance,Strategic,ChatBot Plugin,B3WWJQZQ1P,10.192,7,0.2,1.0192,1,0.97922987,9.980310809,High
4861,AMER-2022-101546,12/19/2022,20221219,Phil Short,Argentina,Córdoba,AMER,LATAM,Bosch,1076,Tech,Strategic,ContactMatcher,ESZOGOARAL,1793.98,2,0,843.1706,0,0.005442121,9.76305635,Low
4862,APJ-2020-138940,04-11-2020,20200411,William Lewis,Japan,Chiba,APJ,JAPN,Fannie Mae,1035,Finance,Enterprise,Site Analytics,YJS57OOS22,758.352,6,0.2,265.4232,0,0.018207027,13.80733507,Low
4863,EMEA-2022-125164,11-11-2022,20221111,Harry Murray,United Kingdom,London,EMEA,UKIR,State Farm Insurance Cos.,1082,Finance,Strategic,ContactMatcher,RWO2DBZITB,20.368,1,0.2,7.3834,1,0.97729677,19.9055806,High
4864,EMEA-2022-125164,11-11-2022,20221111,Harry Murray,United Kingdom,London,EMEA,UKIR,State Farm Insurance Cos.,1082,Finance,Strategic,ContactMatcher,XY5RGVMIV7,49.848,3,0.2,16.8237,0,0.055368308,2.759999416,Low
4865,EMEA-2023-163531,6/27/2023,20230627,Natalie Sanderson,United Kingdom,London,EMEA,UKIR,Aetna,1002,Healthcare,SMB,Site Analytics,6KII89LOWH,239.97,3,0,67.1916,0,0.12378143,29.70382922,Low
4866,AMER-2023-122490,11/14/2023,20231114,Joanne Carr,Canada,Toronto,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,FinanceHub,0SR9V0EQIJ,2404.704,6,0.2,150.294,0,0.11680417,280.8794491,Low
4867,AMER-2023-122490,11/14/2023,20231114,Joanne Carr,Canada,Toronto,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,WELRJK8USM,563.024,11,0.2,190.0206,0,0.113789916,64.06645369,Low
4868,AMER-2023-122490,11/14/2023,20231114,Joanne Carr,Canada,Toronto,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Marketing Suite - Gold,58MW4Z0VM8,344.91,3,0,10.3473,0,0.07825057,26.98940482,Low
4869,AMER-2023-122490,11/14/2023,20231114,Joanne Carr,Canada,Toronto,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,FinanceHub,UA7ZPL41YQ,8.64,3,0,4.2336,1,0.925832,7.999188251,High
4870,EMEA-2023-131366,11/25/2023,20231125,Carol Greene,France,Nice,EMEA,EU-WEST,Boeing,1014,Manufacturing,Strategic,Site Analytics,CZ0ONIJ6YX,89.988,2,0.4,-14.998,1,0.94668543,85.19032878,High
4871,EMEA-2023-131366,11/25/2023,20231125,Carol Greene,France,Nice,EMEA,EU-WEST,Boeing,1014,Manufacturing,Strategic,Support,KWF6IIBM7E,229.544,7,0.2,83.2097,0,0.060951713,13.99110012,Low
4872,APJ-2023-164042,5/24/2023,20230524,Trevor Langdon,Japan,Tokyo,APJ,JAPN,Target,1085,Retail,SMB,Storage,XF81XJI25Q,1.824,2,0.2,0.6156,1,0.98621213,1.798850933,High
4873,APJ-2023-164042,5/24/2023,20230524,Trevor Langdon,Japan,Tokyo,APJ,JAPN,Target,1085,Retail,SMB,OneView,IXBTS0BFJ7,18.32,5,0.8,-46.716,1,0.9632824,17.64733368,High
4874,APJ-2023-164042,5/24/2023,20230524,Trevor Langdon,Japan,Tokyo,APJ,JAPN,Target,1085,Retail,SMB,Marketing Suite - Gold,155MSSR6IC,48.816,3,0.2,-11.5938,1,0.93782383,45.78080818,High
4875,APJ-2023-164042,5/24/2023,20230524,Trevor Langdon,Japan,Tokyo,APJ,JAPN,Target,1085,Retail,SMB,ContactMatcher,WO6R7ZDV74,1.188,1,0.8,-1.9602,1,0.99584085,1.183058927,High
4876,AMER-2020-132864,12-02-2020,20201202,Brandon Kerr,Mexico,Mexico City,AMER,LATAM,J.P. Morgan Chase & Co.,1054,Finance,Strategic,Data Smasher,Y77GK5953Z,119.8,5,0.2,29.95,0,0.18308167,21.93318426,Low
4877,EMEA-2020-155817,10-03-2020,20201003,Thomas Gibson,Sweden,Uppsala,EMEA,NOR,Ford Motor,1009,Manufacturing,Enterprise,Marketing Suite - Gold,YOMNSW4H5Y,61.568,2,0.2,4.6176,0,0.088858366,5.470831879,Low
4878,EMEA-2020-155817,10-03-2020,20201003,Thomas Gibson,Sweden,Uppsala,EMEA,NOR,Ford Motor,1009,Manufacturing,Enterprise,ChatBot Plugin,J29MKOJ40B,6.192,3,0.2,0.4644,0,0.59986055,3.714336519,Medium
4879,EMEA-2022-131891,7/30/2022,20220730,Kevin Brown,Germany,Munich,EMEA,EU-WEST,Siemens,1043,Manufacturing,SMB,ContactMatcher,2M6UA168HH,2.214,3,0.7,-1.476,1,0.949353,2.101867497,High
4880,EMEA-2023-143567,11-03-2023,20231103,Cameron Miller,Ireland,Dublin,EMEA,UKIR,Tyson Foods,1088,Consumer Products,Strategic,SaaS Connector Pack - Gold,BRETSKZY0Z,5.32,2,0,2.6068,1,0.9626477,5.121285639,High
4881,EMEA-2023-143567,11-03-2023,20231103,Cameron Miller,Ireland,Dublin,EMEA,UKIR,Tyson Foods,1088,Consumer Products,Strategic,FinanceHub,FRU51PWLO2,975.92,4,0,292.776,0,0.02311674,22.56008838,Low
4882,EMEA-2023-143567,11-03-2023,20231103,Cameron Miller,Ireland,Dublin,EMEA,UKIR,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,ALLFUYB8A2,2249.91,9,0,517.4793,0,0.007063374,15.89195458,Low
4883,EMEA-2023-143567,11-03-2023,20231103,Cameron Miller,Ireland,Dublin,EMEA,UKIR,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite - Gold,SBB5MRSWOS,59.92,4,0,16.7776,0,0.020314865,1.2172667,Low
4884,AMER-2023-104080,03-09-2023,20230309,Joanne Robertson,United States,San Francisco,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,S0J2ROYUAJ,171.2,5,0.2,64.2,0,0.016706858,2.860214061,Low
4885,AMER-2023-104080,03-09-2023,20230309,Joanne Robertson,United States,San Francisco,AMER,NAMER,Ford Motor,1009,Manufacturing,SMB,ChatBot Plugin,LCT2PIAU9K,3.36,2,0,0.8736,1,0.978691,3.288401699,High
4886,AMER-2020-151379,12/16/2020,20201216,Kevin Mitchell,Brazil,São Paulo,AMER,LATAM,Fannie Mae,1035,Finance,Strategic,Support,Q96EWEKE67,114.2,5,0,52.532,0,0.15228823,17.39131567,Low
4887,EMEA-2022-163167,11/29/2022,20221129,Gordon Bower,Finland,Espoo,EMEA,NOR,Verizon Communications,1094,Communications,Strategic,FinanceHub,SY76EPQH7R,182.67,3,0,52.9743,0,0.0326213,5.958933183,Low
4888,EMEA-2022-163167,11/29/2022,20221129,Gordon Bower,Finland,Espoo,EMEA,NOR,Verizon Communications,1094,Communications,Strategic,Data Smasher,U1UV15P8NS,101.7,6,0,6.102,0,0.10774027,10.95718527,Low
4889,EMEA-2022-163167,11/29/2022,20221129,Gordon Bower,Finland,Espoo,EMEA,NOR,Verizon Communications,1094,Communications,Strategic,Marketing Suite - Gold,N8MN0SDI63,1126.02,3,0,56.301,0,0.007789568,8.771208885,Low
4890,EMEA-2022-163167,11/29/2022,20221129,Gordon Bower,Finland,Espoo,EMEA,NOR,Verizon Communications,1094,Communications,Strategic,Marketing Suite - Gold,NTRTZ757NK,1263.3,6,0,315.825,0,0.15579636,196.8175466,Low
4891,AMER-2022-135776,12/24/2022,20221224,Maria James,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,ChatBot Plugin,RNODOP47TN,8.82,3,0,2.5578,1,0.88071233,7.767882754,High
4892,AMER-2022-135776,12/24/2022,20221224,Maria James,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,Support,IR02Q64YRS,37.94,2,0,18.2112,1,0.14722629,5.585765401,Low
4893,AMER-2022-135776,12/24/2022,20221224,Maria James,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,ChatBot Plugin,THEQ0GFJ7L,4.2,2,0,1.176,1,0.928221,3.898528147,High
4894,AMER-2022-135776,12/24/2022,20221224,Maria James,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,Q6P8O0AJ4W,227.28,2,0,2.2728,0,0.050240602,11.4186841,Low
4895,AMER-2022-135776,12/24/2022,20221224,Maria James,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,Support,35CK7Y8M3P,47.9,1,0,22.992,0,0.05730072,2.744704505,Low
4896,AMER-2022-135776,12/24/2022,20221224,Maria James,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,SaaS Connector Pack - Gold,JC3UIWKHMN,61.96,2,0,30.3604,0,0.10636256,6.59022415,Low
4897,AMER-2022-135776,12/24/2022,20221224,Maria James,Canada,Toronto,AMER,NAMER,Allianz,1080,Finance,Strategic,Marketing Suite - Gold,JWEW5RY6DH,1117.92,4,0,55.896,0,0.09291086,103.8669125,Low
4898,AMER-2020-122021,10/15/2020,20201015,James Fisher,Mexico,Cabo San Lucas,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,FinanceHub,SX9YCZPOD0,183.372,2,0.3,-7.8588,1,0.9821193,180.0931843,High
4899,AMER-2020-122021,10/15/2020,20201015,James Fisher,Mexico,Cabo San Lucas,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,Support,80N4WTWRZM,7.968,2,0.2,2.8884,1,0.9267187,7.384094696,High
4900,EMEA-2022-130484,8/23/2022,20220823,Kimberly Langdon,Belgium,Antwerp,EMEA,EU-WEST,Home Depot,1047,Retail,SMB,ContactMatcher,LXW2IH8JNT,26.352,8,0.7,-18.4464,1,0.9791493,25.80254188,High
4901,AMER-2023-120936,12/18/2023,20231218,Thomas Peters,United States,San Francisco,AMER,NAMER,Amazon,1004,Tech,Strategic,Marketing Suite - Gold,1O78I5EHIB,481.32,4,0,125.1432,0,0.07850663,37.7868129,Low
4902,AMER-2023-120936,12/18/2023,20231218,Thomas Peters,United States,San Francisco,AMER,NAMER,Amazon,1004,Tech,Strategic,Support,G42GPDKIKO,13.98,1,0,3.6348,0,0.8887676,12.42497105,High
4903,EMEA-2023-110884,03-08-2023,20230308,Harry Mills,United Kingdom,London,EMEA,UKIR,Bosch,1076,Tech,SMB,ContactMatcher,MJ8I4QNJ0D,25.92,6,0.2,9.072,0,0.14496566,3.757509999,Low
4904,EMEA-2023-110884,03-08-2023,20230308,Harry Mills,United Kingdom,London,EMEA,UKIR,Bosch,1076,Tech,SMB,FinanceHub,5P98SPVGVP,91.59,3,0,42.1314,0,0.038567103,3.532361005,Low
4905,APJ-2020-161613,12-01-2020,20201201,Molly Rutherford,Japan,Tokyo,APJ,JAPN,PepsiCo,1073,Consumer Products,Strategic,FinanceHub,XBMGIA723Q,674.058,3,0.3,-19.2588,1,0.9819547,661.894417,High
4906,EMEA-2020-146353,10/14/2020,20201014,Bernadette Scott,Greece,Athens,EMEA,EU-EAST,American Express,1005,Finance,Strategic,ContactMatcher,IQPH1C51CU,22.92,4,0,11.0016,0,0.10569163,2.422452083,Low
4907,EMEA-2020-146353,10/14/2020,20201014,Bernadette Scott,Greece,Athens,EMEA,EU-EAST,American Express,1005,Finance,Strategic,Marketing Suite - Gold,I1DJPEYBO5,269.9,5,0,16.194,0,0.047981296,12.95015172,Low
4908,AMER-2020-133809,11/18/2020,20201118,Christian Glover,Mexico,Guadalajara,AMER,LATAM,Exxon Mobil,1034,Energy,SMB,ContactMatcher,3NBKI15QEY,11.808,8,0.7,-8.6592,1,0.96891856,11.44099038,High
4909,AMER-2020-133809,11/18/2020,20201118,Christian Glover,Mexico,Guadalajara,AMER,LATAM,Exxon Mobil,1034,Energy,SMB,Site Analytics,VO007R5STS,9.588,2,0.4,-2.0774,1,0.97356004,9.334493618,High
4910,EMEA-2023-127306,1/15/2023,20230115,Thomas Hodges,South Africa,Cape Town,EMEA,MEA,BNP Paribas,1065,Finance,SMB,SaaS Connector Pack - Gold,VIP7X37HKP,18.336,3,0.2,6.6468,1,0.924252,16.94708419,High
4911,EMEA-2023-127306,1/15/2023,20230115,Thomas Hodges,South Africa,Cape Town,EMEA,MEA,BNP Paribas,1065,Finance,SMB,Support,7G2KVYXORN,36.288,7,0.2,12.7008,0,0.107369564,3.896226756,Low
4912,EMEA-2023-127306,1/15/2023,20230115,Thomas Hodges,South Africa,Cape Town,EMEA,MEA,BNP Paribas,1065,Finance,SMB,Site Analytics,3D3AFZ4KYH,111.984,2,0.2,6.999,0,0.15353514,17.1934794,Low
4913,EMEA-2023-127306,1/15/2023,20230115,Thomas Hodges,South Africa,Cape Town,EMEA,MEA,BNP Paribas,1065,Finance,SMB,ContactMatcher,DT6T8PV0ZL,5.97,5,0.7,-4.577,0,0.8023663,4.790126908,High
4914,EMEA-2023-127306,1/15/2023,20230115,Thomas Hodges,South Africa,Cape Town,EMEA,MEA,BNP Paribas,1065,Finance,SMB,ContactMatcher,KEANA70ABP,2.508,2,0.7,-1.8392,1,0.9803318,2.458672101,High
4915,AMER-2021-161830,9/24/2021,20210924,Alan Hudson,Canada,Toronto,AMER,NAMER,Honda Motor,1045,Manufacturing,SMB,ChatBot Plugin,JE97M05NXW,35.96,2,0,10.4284,0,0.0905464,3.256048521,Low
4916,AMER-2021-161830,9/24/2021,20210924,Alan Hudson,Canada,Toronto,AMER,NAMER,Honda Motor,1045,Manufacturing,SMB,ContactMatcher,SF1013NUH0,14.952,3,0.2,5.4201,0,0.91387206,13.66421509,High
4917,APJ-2023-163125,10-10-2023,20231010,Tracey Knox,Japan,Hyogo,APJ,JAPN,Gazprom,1027,Energy,SMB,ChatBot Plugin,81NGI2OSL8,67.144,7,0.2,5.8751,1,0.3827065,25.69644478,Medium
4918,APJ-2023-163125,10-10-2023,20231010,Tracey Knox,Japan,Hyogo,APJ,JAPN,Gazprom,1027,Energy,SMB,FinanceHub,817CIPR507,254.058,3,0.3,-32.6646,1,0.884675,224.7587677,High
4919,APJ-2022-160304,01-02-2022,20220102,James Terry,China,Tianjin,APJ,APAC,BNP Paribas,1065,Finance,Strategic,Marketing Suite,4N2DJNJRYJ,173.94,3,0,38.2668,0,0.14377229,25.00775198,Low
4920,APJ-2022-160304,01-02-2022,20220102,James Terry,China,Tianjin,APJ,APAC,BNP Paribas,1065,Finance,Strategic,Site Analytics,GGVZIFX8YQ,231.98,2,0,67.2742,0,0.16452295,38.16603299,Low
4921,APJ-2023-101728,8/20/2023,20230820,Jake Mackenzie,Australia,Sydney,APJ,ANZ,Glencore,1083,Misc,SMB,ContactMatcher,J5IRH9127F,2.296,2,0.8,-3.9032,1,0.9989968,2.29369664,High
4922,EMEA-2023-114055,12/26/2023,20231226,Boris Springer,Portugal,Lisboa,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,Support,OFKD83SLZJ,96.08,2,0,46.1184,0,0.090083,8.655174932,Low
4923,EMEA-2023-114055,12/26/2023,20231226,Boris Springer,Portugal,Lisboa,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,Storage,G0VBD9LEKQ,3.62,2,0,1.1946,1,0.6050286,2.190203638,Medium
4924,EMEA-2023-114055,12/26/2023,20231226,Boris Springer,Portugal,Lisboa,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,Support,8BEBJIDJ6A,629.1,6,0,301.968,0,0.018427983,11.59304406,Low
4925,EMEA-2023-114055,12/26/2023,20231226,Boris Springer,Portugal,Lisboa,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,Site Analytics,XW9C4XXIRS,90.48,2,0,23.5248,1,0.028401611,2.569777797,Low
4926,APJ-2023-126438,09-11-2023,20230911,Luke Rutherford,South Korea,Busan,APJ,APAC,Safeway,1079,Retail,Strategic,ChatBot Plugin,KHEH7COVM5,14.88,2,0,3.72,1,0.9341583,13.90027588,High
4927,APJ-2023-117653,10/20/2023,20231020,Max McGrath,Australia,Sydney,APJ,ANZ,Mitsubishi,1050,Manufacturing,SMB,ContactMatcher,97LKUDRC9I,91.275,1,0.5,-67.5435,1,0.9447654,86.23346088,High
4928,EMEA-2023-143245,12-02-2023,20231202,Samantha Rampling,Saudi Arabia,Jeddah,EMEA,MEA,FedEx,1036,Transportation,Enterprise,Support,H8U6UTJBQY,19.44,3,0,9.3312,1,0.7272418,14.13758087,High
4929,EMEA-2023-143245,12-02-2023,20231202,Samantha Rampling,Saudi Arabia,Jeddah,EMEA,MEA,FedEx,1036,Transportation,Enterprise,FinanceHub,ZBD60SKWZ9,897.15,3,0,251.202,1,0.20267026,181.8256249,Low
4930,EMEA-2020-138828,09-02-2020,20200902,Jan Watson,United Kingdom,London,EMEA,UKIR,Valero Energy,1093,Energy,SMB,ChatBot Plugin,X93RBVNH2C,57.75,5,0,16.17,0,0.048993424,2.829370212,Low
4931,EMEA-2020-138828,09-02-2020,20200902,Jan Watson,United Kingdom,London,EMEA,UKIR,Valero Energy,1093,Energy,SMB,Support,PWIY93JBVL,14.94,3,0,7.0218,1,0.9430057,14.08850487,High
4932,AMER-2023-143651,3/26/2023,20230326,Carol Berry,Canada,Toronto,AMER,NAMER,American Express,1005,Finance,Strategic,ChatBot Plugin,VMIKFXRFY7,23.1,2,0,6.93,0,0.18760672,4.333715281,Low
4933,EMEA-2021-106978,9/28/2021,20210928,Pippa Brown,Russia,Moscow,EMEA,EU-EAST,Volkswagen,1046,Manufacturing,SMB,SaaS Connector Pack - Gold,KSZ3ISCD1C,12.536,1,0.2,4.2309,1,0.9395476,11.77816869,High
4934,EMEA-2021-106978,9/28/2021,20210928,Pippa Brown,Russia,Moscow,EMEA,EU-EAST,Volkswagen,1046,Manufacturing,SMB,ContactMatcher,OD72U7BESH,1.08,2,0.7,-0.792,1,0.9520483,1.028212166,High
4935,EMEA-2021-106978,9/28/2021,20210928,Pippa Brown,Russia,St Petersburg,EMEA,EU-EAST,Volkswagen,1046,Manufacturing,SMB,Storage,1WG2RO0U1V,4.512,3,0.2,0.846,1,0.9512096,4.291857737,High
4936,EMEA-2021-155124,3/15/2021,20210315,Jack Ince,Turkey,Bursa,EMEA,MEA,Sprint Nextel,1081,Communications,Strategic,Site Analytics,3WJ2799V20,16.776,3,0.2,1.6776,1,0.98566574,16.53552843,High
4937,EMEA-2023-150931,01-07-2023,20230107,Rose Dyer,Portugal,Porto,EMEA,EU-WEST,Apple,1008,Tech,Enterprise,ContactMatcher,1KKFTWYQ7Q,33.74,7,0,15.5204,0,0.0672995,2.270685134,Low
4938,AMER-2020-157147,1/14/2020,20200114,Alan White,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Marketing Suite - Gold,09IKCJITP5,1325.85,5,0,238.653,0,0.012661373,16.78708171,Low
4939,AMER-2020-157147,1/14/2020,20200114,Alan White,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Marketing Suite,KTKCLYH9LD,333.999,3,0.15,3.9294,0,0.003863846,1.290520762,Low
4940,AMER-2020-157147,1/14/2020,20200114,Alan White,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,ChatBot Plugin,275E3721OX,19.9,5,0,6.567,1,0.9382308,18.67079317,High
4941,APJ-2021-156482,02-06-2021,20210206,Joe Lee,Philippines,Manila,APJ,APAC,Allianz,1080,Finance,SMB,FinanceHub,8Y5NLWAI9U,1268.82,9,0,266.4522,0,0.033907287,43.02224367,Low
4942,APJ-2021-156482,02-06-2021,20210206,Joe Lee,Philippines,Manila,APJ,APAC,Allianz,1080,Finance,SMB,Marketing Suite,Z0NQRUYQ6V,283.92,4,0,82.3368,0,0.1284724,36.47588457,Low
